division,ticket_id
SUR,TK004338
SUR,TK004339
SUR,TK004340
SUR,TK004341
SUR,TK004342
OCCIDENTE,TK004343
METROPOLITANA SUR,TK004344
SUR,TK004345
SUR,TK004346
SUR,TK004347
SUR,TK004348
SUR,TK004349
METROPOLITANA NORTE,TK004350
METROPOLITANA NORTE,TK004351
BAJIO,TK004352
SUR,TK004353
SUR,TK004354
METROPOLITANA SUR,TK004355
SUR,TK004356
SUR,TK004357
SUR,TK004358
SUR,TK004359
METROPOLITANA SUR,TK004360
SUR,TK004361
METROPOLITANA SUR,TK004362
NORESTE,TK004363
NORESTE,TK004364
METROPOLITANA SUR,TK004365
SUR,TK004366
METROPOLITANA NORTE,TK004367
NORESTE,TK004368
METROPOLITANA NORTE,TK004369
SUR,TK004370
SUR,TK004371
NORESTE,TK004372
NORESTE,TK004373
OCCIDENTE,TK004374
BAJIO,TK004375
METROPOLITANA SUR,TK004376
METROPOLITANA NORTE,TK004377
OCCIDENTE,TK004378
BAJIO,TK004379
METROPOLITANA SUR,TK004380
SUR,TK004381
BAJIO,TK004382
NOROESTE,TK004383
BAJIO,TK004384
BAJIO,TK004385
BAJIO,TK004386
NOROESTE,TK004387
NORESTE,TK004388
OCCIDENTE,TK004389
METROPOLITANA NORTE,TK004390
SUR,TK004391
BAJIO,TK004392
OCCIDENTE,TK004393
SURESTE,TK004394
METROPOLITANA NORTE,TK004395
NORESTE,TK004396
METROPOLITANA SUR,TK004397
BAJIO,TK004398
METROPOLITANA SUR,TK004399
NORESTE,TK004400
SUR,TK004401
OCCIDENTE,TK004402
SUR,TK004403
SUR,TK004404
METROPOLITANA NORTE,TK004405
METROPOLITANA NORTE,TK004406
METROPOLITANA NORTE,TK004407
BAJIO,TK004408
OCCIDENTE,TK004409
OCCIDENTE,TK004410
OCCIDENTE,TK004411
SUR,TK004412
SURESTE,TK004413
BAJIO,TK004414
SURESTE,TK004415
BAJIO,TK004416
SUR,TK004417
METROPOLITANA SUR,TK004418
NORESTE,TK004419
NORESTE,TK004420
SUR,TK004421
SURESTE,TK004422
OCCIDENTE,TK004423
NOROESTE,TK004424
METROPOLITANA SUR,TK004425
METROPOLITANA NORTE,TK004426
NOROESTE,TK004427
SURESTE,TK004428
METROPOLITANA NORTE,TK004429
BAJIO,TK004430
METROPOLITANA SUR,TK004431
NOROESTE,TK004432
NOROESTE,TK004433
NOROESTE,TK004434
SURESTE,TK004435
METROPOLITANA SUR,TK004436
NOROESTE,TK004437
SURESTE,TK004438
NOROESTE,TK004439
SUR,TK004440
NOROESTE,TK004441
BAJIO,TK004442
NOROESTE,TK004443
METROPOLITANA SUR,TK004444
SURESTE,TK004445
SUR,TK004446
SURESTE,TK004447
NOROESTE,TK004448
OCCIDENTE,TK004449
NORESTE,TK004450
SUR,TK004451
NORESTE,TK004452
METROPOLITANA SUR,TK004453
OCCIDENTE,TK004454
NORESTE,TK004455
OCCIDENTE,TK004456
SUR,TK004457
NORESTE,TK004458
SUR,TK004459
NORESTE,TK004460
SURESTE,TK004461
NOROESTE,TK004462
NORESTE,TK004463
SUR,TK004464
NOROESTE,TK004465
NOROESTE,TK004466
NOROESTE,TK004467
NORESTE,TK004468
NOROESTE,TK004469
SUR,TK004470
METROPOLITANA NORTE,TK004471
NOROESTE,TK004472
OCCIDENTE,TK004473
BAJIO,TK004474
NORESTE,TK004475
NOROESTE,TK004476
NOROESTE,TK004477
NOROESTE,TK004478
OCCIDENTE,TK004479
OCCIDENTE,TK004480
NOROESTE,TK004481
NOROESTE,TK004482
NOROESTE,TK004483
METROPOLITANA SUR,TK004484
METROPOLITANA NORTE,TK004485
BAJIO,TK004486
NOROESTE,TK004487
OCCIDENTE,TK004488
SUR,TK004489
OCCIDENTE,TK004490
OCCIDENTE,TK004491
SURESTE,TK004492
OCCIDENTE,TK004493
SURESTE,TK004494
OCCIDENTE,TK004495
OCCIDENTE,TK004496
METROPOLITANA NORTE,TK004497
OCCIDENTE,TK004498
METROPOLITANA NORTE,TK004499
BAJIO,TK004500
NORESTE,TK004501
OCCIDENTE,TK004502
NORESTE,TK004503
SUR,TK004504
METROPOLITANA NORTE,TK004505
OCCIDENTE,TK004506
BAJIO,TK004507
OCCIDENTE,TK004508
METROPOLITANA NORTE,TK004509
NOROESTE,TK004510
SUR,TK004511
OCCIDENTE,TK004512
NOROESTE,TK004513
OCCIDENTE,TK004514
NOROESTE,TK004515
SUR,TK004516
BAJIO,TK004517
NORESTE,TK004518
NOROESTE,TK004519
NOROESTE,TK004520
NOROESTE,TK004521
NORESTE,TK004522
OCCIDENTE,TK004523
OCCIDENTE,TK004524
METROPOLITANA NORTE,TK004525
METROPOLITANA SUR,TK004526
OCCIDENTE,TK004527
NOROESTE,TK004528
BAJIO,TK004529
METROPOLITANA NORTE,TK004530
NOROESTE,TK004531
NOROESTE,TK004532
NOROESTE,TK004533
BAJIO,TK004534
NOROESTE,TK004535
OCCIDENTE,TK004536
OCCIDENTE,TK004537
NOROESTE,TK004538
NOROESTE,TK004539
SURESTE,TK004540
NORESTE,TK004541
NORESTE,TK004542
BAJIO,TK004543
NORESTE,TK004544
BAJIO,TK004545
NOROESTE,TK004546
SUR,TK004547
NOROESTE,TK004548
SURESTE,TK004549
NOROESTE,TK004550
NOROESTE,TK004551
METROPOLITANA SUR,TK004552
BAJIO,TK004553
SUR,TK004554
METROPOLITANA SUR,TK004555
NOROESTE,TK004556
OCCIDENTE,TK004557
SUR,TK004558
NOROESTE,TK004559
BAJIO,TK004560
NOROESTE,TK004561
METROPOLITANA NORTE,TK004562
METROPOLITANA SUR,TK004563
SUR,TK004564
BAJIO,TK004565
METROPOLITANA NORTE,TK004566
OCCIDENTE,TK004567
BAJIO,TK004568
METROPOLITANA NORTE,TK004569
METROPOLITANA SUR,TK004570
OCCIDENTE,TK004571
NORESTE,TK004572
OCCIDENTE,TK004573
METROPOLITANA SUR,TK004574
NORESTE,TK004575
SURESTE,TK004576
SUR,TK004577
BAJIO,TK004578
METROPOLITANA NORTE,TK004579
OCCIDENTE,TK004580
METROPOLITANA SUR,TK004581
BAJIO,TK004582
METROPOLITANA SUR,TK004583
METROPOLITANA NORTE,TK004584
BAJIO,TK004585
METROPOLITANA NORTE,TK004586
METROPOLITANA NORTE,TK004587
OCCIDENTE,TK004588
SUR,TK004589
OCCIDENTE,TK004590
METROPOLITANA SUR,TK004591
OCCIDENTE,TK004592
METROPOLITANA SUR,TK004593
SUR,TK004594
OCCIDENTE,TK004595
NOROESTE,TK004596
SUR,TK004597
METROPOLITANA SUR,TK004598
SURESTE,TK004599
NORESTE,TK004600
OCCIDENTE,TK004601
NORESTE,TK004602
BAJIO,TK004603
OCCIDENTE,TK004604
NORESTE,TK004605
METROPOLITANA NORTE,TK004606
SURESTE,TK004607
SUR,TK004608
BAJIO,TK004609
SUR,TK004610
OCCIDENTE,TK004611
NORESTE,TK004612
OCCIDENTE,TK004613
METROPOLITANA NORTE,TK004614
OCCIDENTE,TK004615
SUR,TK004616
SURESTE,TK004617
SUR,TK004618
METROPOLITANA NORTE,TK004619
SUR,TK004620
SUR,TK004621
METROPOLITANA NORTE,TK004622
METROPOLITANA NORTE,TK004623
METROPOLITANA NORTE,TK004624
NORESTE,TK004625
METROPOLITANA SUR,TK004626
SUR,TK004627
METROPOLITANA NORTE,TK004628
METROPOLITANA NORTE,TK004629
OCCIDENTE,TK004630
OCCIDENTE,TK004631
SUR,TK004632
NORESTE,TK004633
NORESTE,TK004634
SURESTE,TK004635
SURESTE,TK004636
NORESTE,TK004637
NORESTE,TK004638
NORESTE,TK004639
NORESTE,TK004640
NOROESTE,TK004641
NOROESTE,TK004642
NOROESTE,TK004643
NORESTE,TK004644
NORESTE,TK004645
BAJIO,TK004646
SUR,TK004647
SUR,TK004648
NORESTE,TK004649
NOROESTE,TK004650
NOROESTE,TK004651
NORESTE,TK004652
NORESTE,TK004653
BAJIO,TK004654
METROPOLITANA NORTE,TK004655
BAJIO,TK004656
OCCIDENTE,TK004657
NORESTE,TK004658
NORESTE,TK004659
NORESTE,TK004660
OCCIDENTE,TK004661
METROPOLITANA NORTE,TK004662
OCCIDENTE,TK004663
SUR,TK004664
NORESTE,TK004665
OCCIDENTE,TK004666
NORESTE,TK004667
BAJIO,TK004668
METROPOLITANA NORTE,TK004669
METROPOLITANA NORTE,TK004670
NORESTE,TK004671
METROPOLITANA SUR,TK004672
METROPOLITANA NORTE,TK004673
NORESTE,TK004674
BAJIO,TK004675
SUR,TK004676
BAJIO,TK004677
NORESTE,TK004678
OCCIDENTE,TK004679
NORESTE,TK004680
METROPOLITANA SUR,TK004681
METROPOLITANA NORTE,TK004682
SURESTE,TK004683
BAJIO,TK004684
OCCIDENTE,TK004685
METROPOLITANA SUR,TK004686
METROPOLITANA SUR,TK004687
NORESTE,TK004688
METROPOLITANA SUR,TK004689
BAJIO,TK004690
SURESTE,TK004691
BAJIO,TK004692
NORESTE,TK004693
SUR,TK004694
SUR,TK004695
BAJIO,TK004696
BAJIO,TK004697
SUR,TK004698
NORESTE,TK004699
OCCIDENTE,TK004700
BAJIO,TK004701
NORESTE,TK004702
SUR,TK004703
SUR,TK004704
OCCIDENTE,TK004705
NOROESTE,TK004706
OCCIDENTE,TK004707
BAJIO,TK004708
BAJIO,TK004709
SURESTE,TK004710
OCCIDENTE,TK004711
SUR,TK004712
METROPOLITANA NORTE,TK004713
SUR,TK004714
SUR,TK004715
METROPOLITANA NORTE,TK004716
NORESTE,TK004717
NORESTE,TK004718
METROPOLITANA SUR,TK004719
SUR,TK004720
SUR,TK004721
METROPOLITANA NORTE,TK004722
NOROESTE,TK004723
METROPOLITANA NORTE,TK004724
NORESTE,TK004725
NOROESTE,TK004726
NORESTE,TK004727
OCCIDENTE,TK004728
BAJIO,TK004729
SUR,TK004730
OCCIDENTE,TK004731
NOROESTE,TK004732
METROPOLITANA NORTE,TK004733
OCCIDENTE,TK004734
BAJIO,TK004735
METROPOLITANA SUR,TK004736
NOROESTE,TK004737
BAJIO,TK004738
METROPOLITANA NORTE,TK004739
NOROESTE,TK004740
SUR,TK004741
OCCIDENTE,TK004742
NORESTE,TK004743
NOROESTE,TK004744
OCCIDENTE,TK004745
BAJIO,TK004746
NORESTE,TK004747
OCCIDENTE,TK004748
BAJIO,TK004749
METROPOLITANA SUR,TK004750
SUR,TK004751
SUR,TK004752
OCCIDENTE,TK004753
OCCIDENTE,TK004754
BAJIO,TK004755
NORESTE,TK004756
NOROESTE,TK004757
BAJIO,TK004758
NORESTE,TK004759
METROPOLITANA SUR,TK004760
METROPOLITANA NORTE,TK004761
METROPOLITANA SUR,TK004762
OCCIDENTE,TK004763
METROPOLITANA NORTE,TK004764
SUR,TK004765
NOROESTE,TK004766
METROPOLITANA NORTE,TK004767
SUR,TK004768
NORESTE,TK004769
SUR,TK004770
BAJIO,TK004771
SURESTE,TK004772
SUR,TK004773
METROPOLITANA SUR,TK004774
OCCIDENTE,TK004775
NORESTE,TK004776
METROPOLITANA NORTE,TK004777
METROPOLITANA NORTE,TK004778
NORESTE,TK004779
NOROESTE,TK004780
BAJIO,TK004781
NORESTE,TK004782
OCCIDENTE,TK004783
NOROESTE,TK004784
NORESTE,TK004785
SURESTE,TK004786
SUR,TK004787
SUR,TK004788
NOROESTE,TK004789
METROPOLITANA SUR,TK004790
BAJIO,TK004791
METROPOLITANA SUR,TK004792
NORESTE,TK004793
BAJIO,TK004794
SUR,TK004795
METROPOLITANA SUR,TK004796
OCCIDENTE,TK004797
METROPOLITANA NORTE,TK004798
SURESTE,TK004799
BAJIO,TK004800
NOROESTE,TK004801
NOROESTE,TK004802
NORESTE,TK004803
NORESTE,TK004804
NORESTE,TK004805
NORESTE,TK004806
NORESTE,TK004807
NORESTE,TK004808
NOROESTE,TK004809
METROPOLITANA SUR,TK004810
OCCIDENTE,TK004811
SURESTE,TK004812
METROPOLITANA NORTE,TK004813
BAJIO,TK004814
SURESTE,TK004815
METROPOLITANA NORTE,TK004816
SUR,TK004817
NOROESTE,TK004818
METROPOLITANA SUR,TK004819
SUR,TK004820
SURESTE,TK004821
BAJIO,TK004822
METROPOLITANA SUR,TK004823
NOROESTE,TK004824
METROPOLITANA NORTE,TK004825
METROPOLITANA NORTE,TK004826
OCCIDENTE,TK004827
BAJIO,TK004828
METROPOLITANA NORTE,TK004829
BAJIO,TK004830
SUR,TK004831
METROPOLITANA SUR,TK004832
BAJIO,TK004833
OCCIDENTE,TK004834
SUR,TK004835
SUR,TK004836
SURESTE,TK004837
OCCIDENTE,TK004838
METROPOLITANA SUR,TK004839
OCCIDENTE,TK004840
SURESTE,TK004841
SURESTE,TK004842
METROPOLITANA NORTE,TK004843
SURESTE,TK004844
NORESTE,TK004845
METROPOLITANA NORTE,TK004846
METROPOLITANA NORTE,TK004847
METROPOLITANA SUR,TK004848
NORESTE,TK004849
METROPOLITANA NORTE,TK004850
BAJIO,TK004851
SURESTE,TK004852
METROPOLITANA SUR,TK004853
BAJIO,TK004854
METROPOLITANA NORTE,TK004855
BAJIO,TK004856
NORESTE,TK004857
OCCIDENTE,TK004858
OCCIDENTE,TK004859
NORESTE,TK004860
METROPOLITANA SUR,TK004861
NORESTE,TK004862
SUR,TK004863
METROPOLITANA SUR,TK004864
METROPOLITANA SUR,TK004865
METROPOLITANA NORTE,TK004866
NOROESTE,TK004867
BAJIO,TK004868
BAJIO,TK004869
BAJIO,TK004870
SUR,TK004871
SUR,TK004872
SUR,TK004873
SURESTE,TK004874
SURESTE,TK004875
OCCIDENTE,TK004876
SUR,TK004877
NORESTE,TK004878
OCCIDENTE,TK004879
BAJIO,TK004880
METROPOLITANA SUR,TK004881
SUR,TK004882
METROPOLITANA NORTE,TK004883
SUR,TK004884
METROPOLITANA NORTE,TK004885
OCCIDENTE,TK004886
METROPOLITANA NORTE,TK004887
SUR,TK004888
NORESTE,TK004889
METROPOLITANA SUR,TK004890
BAJIO,TK004891
BAJIO,TK004892
METROPOLITANA SUR,TK004893
SUR,TK004894
OCCIDENTE,TK004895
SURESTE,TK004896
METROPOLITANA NORTE,TK004897
OCCIDENTE,TK004898
OCCIDENTE,TK004899
SUR,TK004900
METROPOLITANA SUR,TK004901
SURESTE,TK004902
METROPOLITANA NORTE,TK004903
METROPOLITANA SUR,TK004904
METROPOLITANA NORTE,TK004905
BAJIO,TK004906
SURESTE,TK004907
OCCIDENTE,TK004908
METROPOLITANA SUR,TK004909
OCCIDENTE,TK004910
METROPOLITANA SUR,TK004911
METROPOLITANA NORTE,TK004912
SURESTE,TK004913
SURESTE,TK004914
SUR,TK004915
METROPOLITANA SUR,TK004916
NOROESTE,TK004917
OCCIDENTE,TK004918
SURESTE,TK004919
OCCIDENTE,TK004920
METROPOLITANA SUR,TK004921
SURESTE,TK004922
SUR,TK004923
BAJIO,TK004924
METROPOLITANA NORTE,TK004925
SUR,TK004926
METROPOLITANA NORTE,TK004927
SUR,TK004928
SURESTE,TK004929
SURESTE,TK004930
SUR,TK004931
METROPOLITANA NORTE,TK004932
NOROESTE,TK004933
SUR,TK004934
METROPOLITANA NORTE,TK004935
METROPOLITANA NORTE,TK004936
NOROESTE,TK004937
NORESTE,TK004938
OCCIDENTE,TK004939
NOROESTE,TK004940
METROPOLITANA NORTE,TK004941
SUR,TK004942
METROPOLITANA NORTE,TK004943
BAJIO,TK004944
METROPOLITANA NORTE,TK004945
OCCIDENTE,TK004946
NORESTE,TK004947
BAJIO,TK004948
SUR,TK004949
SUR,TK004950
NORESTE,TK004951
SUR,TK004952
METROPOLITANA SUR,TK004953
SURESTE,TK004954
NORESTE,TK004955
NORESTE,TK004956
BAJIO,TK004957
SUR,TK004958
METROPOLITANA NORTE,TK004959
OCCIDENTE,TK004960
NORESTE,TK004961
METROPOLITANA NORTE,TK004962
METROPOLITANA SUR,TK004963
NORESTE,TK004964
SUR,TK004965
METROPOLITANA SUR,TK004966
METROPOLITANA SUR,TK004967
METROPOLITANA SUR,TK004968
OCCIDENTE,TK004969
OCCIDENTE,TK004970
SUR,TK004971
NOROESTE,TK004972
METROPOLITANA NORTE,TK004973
METROPOLITANA NORTE,TK004974
METROPOLITANA SUR,TK004975
SUR,TK004976
METROPOLITANA SUR,TK004977
NORESTE,TK004978
SUR,TK004979
SURESTE,TK004980
METROPOLITANA NORTE,TK004981
SUR,TK004982
METROPOLITANA SUR,TK004983
SUR,TK004984
METROPOLITANA SUR,TK004985
BAJIO,TK004986
SURESTE,TK004987
METROPOLITANA NORTE,TK004988
BAJIO,TK004989
SUR,TK004990
METROPOLITANA SUR,TK004991
SURESTE,TK004992
METROPOLITANA NORTE,TK004993
NORESTE,TK004994
METROPOLITANA NORTE,TK004995
SUR,TK004996
SUR,TK004997
METROPOLITANA NORTE,TK004998
SURESTE,TK004999
METROPOLITANA NORTE,TK005000
METROPOLITANA SUR,TK005001
BAJIO,TK005002
BAJIO,TK005003
NORESTE,TK005004
BAJIO,TK005005
OCCIDENTE,TK005006
METROPOLITANA SUR,TK005007
SUR,TK005008
NORESTE,TK005009
METROPOLITANA SUR,TK005010
METROPOLITANA SUR,TK005011
METROPOLITANA NORTE,TK005012
OCCIDENTE,TK005013
NORESTE,TK005014
METROPOLITANA NORTE,TK005015
OCCIDENTE,TK005016
METROPOLITANA SUR,TK005017
NORESTE,TK005018
METROPOLITANA NORTE,TK005019
SUR,TK005020
SUR,TK005021
NOROESTE,TK005022
NORESTE,TK005023
OCCIDENTE,TK005024
METROPOLITANA SUR,TK005025
OCCIDENTE,TK005026
METROPOLITANA NORTE,TK005027
BAJIO,TK005028
METROPOLITANA SUR,TK005029
METROPOLITANA SUR,TK005030
METROPOLITANA NORTE,TK005031
SUR,TK005032
METROPOLITANA SUR,TK005033
METROPOLITANA SUR,TK005034
NOROESTE,TK005035
BAJIO,TK005036
SURESTE,TK005037
NORESTE,TK005038
OCCIDENTE,TK005039
SUR,TK005040
SUR,TK005041
NOROESTE,TK005042
SUR,TK005043
NOROESTE,TK005044
BAJIO,TK005045
SUR,TK005046
NOROESTE,TK005047
BAJIO,TK005048
BAJIO,TK005049
BAJIO,TK005050
SURESTE,TK005051
NORESTE,TK005052
METROPOLITANA NORTE,TK005053
METROPOLITANA SUR,TK005054
NOROESTE,TK005055
METROPOLITANA NORTE,TK005056
NOROESTE,TK005057
METROPOLITANA NORTE,TK005058
NOROESTE,TK005059
SUR,TK005060
OCCIDENTE,TK005061
SURESTE,TK005062
SUR,TK005063
BAJIO,TK005064
BAJIO,TK005065
METROPOLITANA SUR,TK005066
METROPOLITANA NORTE,TK005067
SUR,TK005068
SUR,TK005069
METROPOLITANA SUR,TK005070
OCCIDENTE,TK005071
OCCIDENTE,TK005072
SUR,TK005073
NORESTE,TK005074
SUR,TK005075
BAJIO,TK005076
NOROESTE,TK005077
METROPOLITANA NORTE,TK005078
SURESTE,TK005079
NOROESTE,TK005080
METROPOLITANA SUR,TK005081
BAJIO,TK005082
SURESTE,TK005083
SUR,TK005084
METROPOLITANA SUR,TK005085
NOROESTE,TK005086
SUR,TK005087
NORESTE,TK005088
NOROESTE,TK005089
METROPOLITANA NORTE,TK005090
NORESTE,TK005091
BAJIO,TK005092
OCCIDENTE,TK005093
BAJIO,TK005094
NOROESTE,TK005095
METROPOLITANA NORTE,TK005096
OCCIDENTE,TK005097
OCCIDENTE,TK005098
METROPOLITANA NORTE,TK005099
SUR,TK005100
METROPOLITANA NORTE,TK005101
SURESTE,TK005102
SUR,TK005103
OCCIDENTE,TK005104
SUR,TK005105
NOROESTE,TK005106
SUR,TK005107
OCCIDENTE,TK005108
BAJIO,TK005109
SUR,TK005110
SURESTE,TK005111
BAJIO,TK005112
METROPOLITANA SUR,TK005113
SUR,TK005114
NOROESTE,TK005115
METROPOLITANA NORTE,TK005116
METROPOLITANA NORTE,TK005117
SUR,TK005118
NOROESTE,TK005119
BAJIO,TK005120
SURESTE,TK005121
METROPOLITANA SUR,TK005122
NORESTE,TK005123
OCCIDENTE,TK005124
OCCIDENTE,TK005125
METROPOLITANA NORTE,TK005126
METROPOLITANA SUR,TK005127
BAJIO,TK005128
METROPOLITANA SUR,TK005129
METROPOLITANA NORTE,TK005130
METROPOLITANA SUR,TK005131
METROPOLITANA NORTE,TK005132
METROPOLITANA SUR,TK005133
METROPOLITANA SUR,TK005134
SUR,TK005135
METROPOLITANA NORTE,TK005136
NORESTE,TK005137
METROPOLITANA SUR,TK005138
SUR,TK005139
NOROESTE,TK005140
BAJIO,TK005141
NORESTE,TK005142
SUR,TK005143
NORESTE,TK005144
BAJIO,TK005145
SUR,TK005146
SUR,TK005147
NORESTE,TK005148
SUR,TK005149
NOROESTE,TK005150
METROPOLITANA SUR,TK005151
BAJIO,TK005152
METROPOLITANA SUR,TK005153
NORESTE,TK005154
NORESTE,TK005155
NORESTE,TK005156
METROPOLITANA SUR,TK005157
SUR,TK005158
METROPOLITANA NORTE,TK005159
METROPOLITANA SUR,TK005160
OCCIDENTE,TK005161
BAJIO,TK005162
OCCIDENTE,TK005163
METROPOLITANA NORTE,TK005164
SUR,TK005165
NORESTE,TK005166
BAJIO,TK005167
NORESTE,TK005168
METROPOLITANA SUR,TK005169
SUR,TK005170
NOROESTE,TK005171
METROPOLITANA NORTE,TK005172
BAJIO,TK005173
OCCIDENTE,TK005174
SUR,TK005175
METROPOLITANA NORTE,TK005176
SUR,TK005177
NOROESTE,TK005178
SUR,TK005179
OCCIDENTE,TK005180
OCCIDENTE,TK005181
METROPOLITANA NORTE,TK005182
SUR,TK005183
NORESTE,TK005184
METROPOLITANA SUR,TK005185
METROPOLITANA NORTE,TK005186
OCCIDENTE,TK005187
BAJIO,TK005188
NORESTE,TK005189
NORESTE,TK005190
BAJIO,TK005191
OCCIDENTE,TK005192
NOROESTE,TK005193
NOROESTE,TK005194
BAJIO,TK005195
OCCIDENTE,TK005196
NORESTE,TK005197
NOROESTE,TK005198
NORESTE,TK005199
NORESTE,TK005200
METROPOLITANA SUR,TK005201
SURESTE,TK005202
NORESTE,TK005203
SUR,TK005204
METROPOLITANA SUR,TK005205
METROPOLITANA NORTE,TK005206
NORESTE,TK005207
NORESTE,TK005208
METROPOLITANA SUR,TK005209
SUR,TK005210
OCCIDENTE,TK005211
SUR,TK005212
METROPOLITANA NORTE,TK005213
METROPOLITANA SUR,TK005214
SURESTE,TK005215
METROPOLITANA NORTE,TK005216
SUR,TK005217
NORESTE,TK005218
METROPOLITANA NORTE,TK005219
METROPOLITANA NORTE,TK005220
SUR,TK005221
NORESTE,TK005222
SUR,TK005223
METROPOLITANA NORTE,TK005224
SUR,TK005225
METROPOLITANA SUR,TK005226
BAJIO,TK005227
OCCIDENTE,TK005228
BAJIO,TK005229
BAJIO,TK005230
NORESTE,TK005231
BAJIO,TK005232
METROPOLITANA SUR,TK005233
METROPOLITANA SUR,TK005234
METROPOLITANA SUR,TK005235
NOROESTE,TK005236
SUR,TK005237
BAJIO,TK005238
SURESTE,TK005239
BAJIO,TK005240
METROPOLITANA NORTE,TK005241
SUR,TK005242
METROPOLITANA NORTE,TK005243
NOROESTE,TK005244
METROPOLITANA NORTE,TK005245
METROPOLITANA SUR,TK005246
BAJIO,TK005247
OCCIDENTE,TK005248
METROPOLITANA SUR,TK005249
NOROESTE,TK005250
SUR,TK005251
METROPOLITANA NORTE,TK005252
METROPOLITANA NORTE,TK005253
OCCIDENTE,TK005254
METROPOLITANA SUR,TK005255
NOROESTE,TK005256
NORESTE,TK005257
NORESTE,TK005258
METROPOLITANA SUR,TK005259
NORESTE,TK005260
SUR,TK005261
BAJIO,TK005262
NORESTE,TK005263
METROPOLITANA SUR,TK005264
OCCIDENTE,TK005265
METROPOLITANA NORTE,TK005266
METROPOLITANA SUR,TK005267
BAJIO,TK005268
NOROESTE,TK005269
METROPOLITANA SUR,TK005270
METROPOLITANA NORTE,TK005271
METROPOLITANA NORTE,TK005272
METROPOLITANA NORTE,TK005273
SUR,TK005274
BAJIO,TK005275
BAJIO,TK005276
SURESTE,TK005277
NOROESTE,TK005278
METROPOLITANA SUR,TK005279
METROPOLITANA NORTE,TK005280
SUR,TK005281
NOROESTE,TK005282
OCCIDENTE,TK005283
OCCIDENTE,TK005284
OCCIDENTE,TK005285
BAJIO,TK005286
METROPOLITANA NORTE,TK005287
OCCIDENTE,TK005288
SUR,TK005289
SUR,TK005290
NOROESTE,TK005291
NOROESTE,TK005292
METROPOLITANA SUR,TK005293
METROPOLITANA NORTE,TK005294
SUR,TK005295
BAJIO,TK005296
OCCIDENTE,TK005297
SURESTE,TK005298
SUR,TK005299
SUR,TK005300
BAJIO,TK005301
NOROESTE,TK005302
METROPOLITANA NORTE,TK005303
NOROESTE,TK005304
NOROESTE,TK005305
NORESTE,TK005306
NOROESTE,TK005307
OCCIDENTE,TK005308
METROPOLITANA NORTE,TK005309
NORESTE,TK005310
NOROESTE,TK005311
METROPOLITANA SUR,TK005312
NOROESTE,TK005313
OCCIDENTE,TK005314
METROPOLITANA NORTE,TK005315
SUR,TK005316
SURESTE,TK005317
BAJIO,TK005318
NOROESTE,TK005319
NOROESTE,TK005320
SUR,TK005321
NORESTE,TK005322
BAJIO,TK005323
NORESTE,TK005324
NOROESTE,TK005325
SUR,TK005326
OCCIDENTE,TK005327
METROPOLITANA SUR,TK005328
NORESTE,TK005329
NORESTE,TK005330
BAJIO,TK005331
BAJIO,TK005332
METROPOLITANA NORTE,TK005333
NORESTE,TK005334
METROPOLITANA NORTE,TK005335
OCCIDENTE,TK005336
SUR,TK005337
SURESTE,TK005338
OCCIDENTE,TK005339
NORESTE,TK005340
SUR,TK005341
SUR,TK005342
METROPOLITANA NORTE,TK005343
METROPOLITANA NORTE,TK005344
SUR,TK005345
OCCIDENTE,TK005346
OCCIDENTE,TK005347
SUR,TK005348
SUR,TK005349
SUR,TK005350
NOROESTE,TK005351
SUR,TK005352
NOROESTE,TK005353
SURESTE,TK005354
SUR,TK005355
METROPOLITANA SUR,TK005356
SUR,TK005357
NORESTE,TK005358
BAJIO,TK005359
METROPOLITANA NORTE,TK005360
METROPOLITANA NORTE,TK005361
BAJIO,TK005362
SUR,TK005363
NORESTE,TK005364
BAJIO,TK005365
OCCIDENTE,TK005366
SURESTE,TK005367
NOROESTE,TK005368
BAJIO,TK005369
SURESTE,TK005370
SUR,TK005371
OCCIDENTE,TK005372
METROPOLITANA SUR,TK005373
NORESTE,TK005374
SUR,TK005375
SUR,TK005376
OCCIDENTE,TK005377
BAJIO,TK005378
BAJIO,TK005379
NOROESTE,TK005380
SUR,TK005381
NOROESTE,TK005382
BAJIO,TK005383
METROPOLITANA NORTE,TK005384
METROPOLITANA NORTE,TK005385
NORESTE,TK005386
NORESTE,TK005387
SUR,TK005388
SUR,TK005389
METROPOLITANA NORTE,TK005390
OCCIDENTE,TK005391
BAJIO,TK005392
METROPOLITANA SUR,TK005393
METROPOLITANA SUR,TK005394
BAJIO,TK005395
SUR,TK005396
METROPOLITANA NORTE,TK005397
NOROESTE,TK005398
METROPOLITANA NORTE,TK005399
METROPOLITANA NORTE,TK005400
BAJIO,TK005401
METROPOLITANA NORTE,TK005402
METROPOLITANA NORTE,TK005403
SURESTE,TK005404
SUR,TK005405
NOROESTE,TK005406
NOROESTE,TK005407
NOROESTE,TK005408
NOROESTE,TK005409
BAJIO,TK005410
SUR,TK005411
SUR,TK005412
SUR,TK005413
SUR,TK005414
SURESTE,TK005415
BAJIO,TK005416
NOROESTE,TK005417
NOROESTE,TK005418
SUR,TK005419
METROPOLITANA NORTE,TK005420
SUR,TK005421
NORESTE,TK005422
NORESTE,TK005423
BAJIO,TK005424
BAJIO,TK005425
METROPOLITANA NORTE,TK005426
NORESTE,TK005427
SUR,TK005428
SUR,TK005429
BAJIO,TK005430
SUR,TK005431
BAJIO,TK005432
